"fecha","mes","anio","servicio","tipo_pago","afluencia"
2022-04-19,"Abril",2022,"Expdirecto","boleto",2445
2022-04-19,"Abril",2022,"Expdirecto","prepago",457
2022-04-19,"Abril",2022,"Expdirecto","gratuidad",570
2022-04-20,"Abril",2022,"Expdirecto","boleto",2645
2022-04-20,"Abril",2022,"Expdirecto","prepago",355
2022-04-20,"Abril",2022,"Expdirecto","gratuidad",614
2022-04-21,"Abril",2022,"Expdirecto","boleto",2520
2022-04-21,"Abril",2022,"Expdirecto","prepago",359
2022-04-21,"Abril",2022,"Expdirecto","gratuidad",584
2022-04-22,"Abril",2022,"Expdirecto","boleto",2360
2022-04-22,"Abril",2022,"Expdirecto","prepago",266
2022-04-22,"Abril",2022,"Expdirecto","gratuidad",547
2022-04-23,"Abril",2022,"Expdirecto","boleto",511
2022-04-23,"Abril",2022,"Expdirecto","prepago",35
2022-04-23,"Abril",2022,"Expdirecto","gratuidad",119
2022-04-24,"Abril",2022,"Expdirecto","boleto",0
2022-04-24,"Abril",2022,"Expdirecto","prepago",0
2022-04-24,"Abril",2022,"Expdirecto","gratuidad",0
2022-04-25,"Abril",2022,"Expdirecto","boleto",2832
2022-04-25,"Abril",2022,"Expdirecto","prepago",363
2022-04-25,"Abril",2022,"Expdirecto","gratuidad",655
2022-04-26,"Abril",2022,"Expdirecto","boleto",2807
2022-04-26,"Abril",2022,"Expdirecto","prepago",353
2022-04-26,"Abril",2022,"Expdirecto","gratuidad",650
2022-04-27,"Abril",2022,"Expdirecto","boleto",2816
2022-04-27,"Abril",2022,"Expdirecto","prepago",409
2022-04-27,"Abril",2022,"Expdirecto","gratuidad",656
2022-04-28,"Abril",2022,"Expdirecto","boleto",2717
2022-04-28,"Abril",2022,"Expdirecto","prepago",333
2022-04-28,"Abril",2022,"Expdirecto","gratuidad",629
2022-04-29,"Abril",2022,"Expdirecto","boleto",2658
2022-04-29,"Abril",2022,"Expdirecto","prepago",306
2022-04-29,"Abril",2022,"Expdirecto","gratuidad",619
2022-04-30,"Abril",2022,"Expdirecto","boleto",561
2022-04-30,"Abril",2022,"Expdirecto","prepago",68
2022-04-30,"Abril",2022,"Expdirecto","gratuidad",133
2022-01-01,"Enero",2022,"Expreso","boleto",14831
2022-01-01,"Enero",2022,"Expreso","prepago",967
2022-01-01,"Enero",2022,"Expreso","gratuidad",2577
2022-01-02,"Enero",2022,"Expreso","boleto",29273
2022-01-02,"Enero",2022,"Expreso","prepago",1817
2022-01-02,"Enero",2022,"Expreso","gratuidad",5084
2022-01-03,"Enero",2022,"Expreso","boleto",52483
2022-01-03,"Enero",2022,"Expreso","prepago",5083
2022-01-03,"Enero",2022,"Expreso","gratuidad",9126
2022-01-04,"Enero",2022,"Expreso","boleto",47758
2022-01-04,"Enero",2022,"Expreso","prepago",5535
2022-01-04,"Enero",2022,"Expreso","gratuidad",8309
2022-01-05,"Enero",2022,"Expreso","boleto",47776
2022-01-05,"Enero",2022,"Expreso","prepago",4982
2022-01-05,"Enero",2022,"Expreso","gratuidad",8305
2022-01-06,"Enero",2022,"Expreso","boleto",45172
2022-01-06,"Enero",2022,"Expreso","prepago",4534
2022-01-06,"Enero",2022,"Expreso","gratuidad",7851
2022-01-07,"Enero",2022,"Expreso","boleto",50164
2022-01-07,"Enero",2022,"Expreso","prepago",4391
2022-01-07,"Enero",2022,"Expreso","gratuidad",8722
2022-01-08,"Enero",2022,"Expreso","boleto",36670
2022-01-08,"Enero",2022,"Expreso","prepago",2638
2022-01-08,"Enero",2022,"Expreso","gratuidad",6356
2022-01-09,"Enero",2022,"Expreso","boleto",25857
2022-01-09,"Enero",2022,"Expreso","prepago",1821
2022-01-09,"Enero",2022,"Expreso","gratuidad",4489
2022-01-10,"Enero",2022,"Expreso","boleto",73627
2022-01-10,"Enero",2022,"Expreso","prepago",5562
2022-01-10,"Enero",2022,"Expreso","gratuidad",12784
2022-01-11,"Enero",2022,"Expreso","boleto",80540
2022-01-11,"Enero",2022,"Expreso","prepago",6462
2022-01-11,"Enero",2022,"Expreso","gratuidad",13993
2022-01-12,"Enero",2022,"Expreso","boleto",76737
2022-01-12,"Enero",2022,"Expreso","prepago",6416
2022-01-12,"Enero",2022,"Expreso","gratuidad",13342
2022-01-13,"Enero",2022,"Expreso","boleto",79679
2022-01-13,"Enero",2022,"Expreso","prepago",6308
2022-01-13,"Enero",2022,"Expreso","gratuidad",13837
2022-01-14,"Enero",2022,"Expreso","boleto",83152
2022-01-14,"Enero",2022,"Expreso","prepago",6291
2022-01-14,"Enero",2022,"Expreso","gratuidad",14443
2022-01-15,"Enero",2022,"Expreso","boleto",50939
2022-01-15,"Enero",2022,"Expreso","prepago",3448
2022-01-15,"Enero",2022,"Expreso","gratuidad",8839
2022-01-16,"Enero",2022,"Expreso","boleto",37386
2022-01-16,"Enero",2022,"Expreso","prepago",2281
2022-01-16,"Enero",2022,"Expreso","gratuidad",6476
2022-01-17,"Enero",2022,"Expreso","boleto",76894
2022-01-17,"Enero",2022,"Expreso","prepago",6083
2022-01-17,"Enero",2022,"Expreso","gratuidad",13364
2022-01-18,"Enero",2022,"Expreso","boleto",77544
2022-01-18,"Enero",2022,"Expreso","prepago",6525
2022-01-18,"Enero",2022,"Expreso","gratuidad",13480
2022-01-19,"Enero",2022,"Expreso","boleto",80522
2022-01-19,"Enero",2022,"Expreso","prepago",6571
2022-01-19,"Enero",2022,"Expreso","gratuidad",13990
2022-01-20,"Enero",2022,"Expreso","boleto",76834
2022-01-20,"Enero",2022,"Expreso","prepago",5972
2022-01-20,"Enero",2022,"Expreso","gratuidad",13361
2022-01-21,"Enero",2022,"Expreso","boleto",75964
2022-01-21,"Enero",2022,"Expreso","prepago",6170
2022-01-21,"Enero",2022,"Expreso","gratuidad",13209
2022-01-22,"Enero",2022,"Expreso","boleto",51054
2022-01-22,"Enero",2022,"Expreso","prepago",3326
2022-01-22,"Enero",2022,"Expreso","gratuidad",8869
2022-01-23,"Enero",2022,"Expreso","boleto",37443
2022-01-23,"Enero",2022,"Expreso","prepago",2454
2022-01-23,"Enero",2022,"Expreso","gratuidad",6496
2022-01-24,"Enero",2022,"Expreso","boleto",83075
2022-01-24,"Enero",2022,"Expreso","prepago",6957
2022-01-24,"Enero",2022,"Expreso","gratuidad",14454
2022-01-25,"Enero",2022,"Expreso","boleto",80368
2022-01-25,"Enero",2022,"Expreso","prepago",6591
2022-01-25,"Enero",2022,"Expreso","gratuidad",13963
2022-01-26,"Enero",2022,"Expreso","boleto",77863
2022-01-26,"Enero",2022,"Expreso","prepago",7069
2022-01-26,"Enero",2022,"Expreso","gratuidad",13535
2022-01-27,"Enero",2022,"Expreso","boleto",79833
2022-01-27,"Enero",2022,"Expreso","prepago",6902
2022-01-27,"Enero",2022,"Expreso","gratuidad",13881
2022-01-28,"Enero",2022,"Expreso","boleto",82560
2022-01-28,"Enero",2022,"Expreso","prepago",6818
2022-01-28,"Enero",2022,"Expreso","gratuidad",14340
2022-01-29,"Enero",2022,"Expreso","boleto",54409
2022-01-29,"Enero",2022,"Expreso","prepago",3584
2022-01-29,"Enero",2022,"Expreso","gratuidad",9454
2022-01-30,"Enero",2022,"Expreso","boleto",41424
2022-01-30,"Enero",2022,"Expreso","prepago",2296
2022-01-30,"Enero",2022,"Expreso","gratuidad",7192
2022-01-31,"Enero",2022,"Expreso","boleto",92536
2022-01-31,"Enero",2022,"Expreso","prepago",7514
2022-01-31,"Enero",2022,"Expreso","gratuidad",16092
2022-02-01,"Febrero",2022,"Expreso","boleto",90657
2022-02-01,"Febrero",2022,"Expreso","prepago",8450
2022-02-01,"Febrero",2022,"Expreso","gratuidad",22769
2022-02-02,"Febrero",2022,"Expreso","boleto",90255
2022-02-02,"Febrero",2022,"Expreso","prepago",8358
2022-02-02,"Febrero",2022,"Expreso","gratuidad",22654
2022-02-03,"Febrero",2022,"Expreso","boleto",90691
2022-02-03,"Febrero",2022,"Expreso","prepago",8800
2022-02-03,"Febrero",2022,"Expreso","gratuidad",22760
2022-02-04,"Febrero",2022,"Expreso","boleto",90089
2022-02-04,"Febrero",2022,"Expreso","prepago",8425
2022-02-04,"Febrero",2022,"Expreso","gratuidad",22612
2022-02-05,"Febrero",2022,"Expreso","boleto",56820
2022-02-05,"Febrero",2022,"Expreso","prepago",4178
2022-02-05,"Febrero",2022,"Expreso","gratuidad",14245
2022-02-06,"Febrero",2022,"Expreso","boleto",44173
2022-02-06,"Febrero",2022,"Expreso","prepago",2722
2022-02-06,"Febrero",2022,"Expreso","gratuidad",11077
2022-02-07,"Febrero",2022,"Expreso","boleto",56539
2022-02-07,"Febrero",2022,"Expreso","prepago",3804
2022-02-07,"Febrero",2022,"Expreso","gratuidad",14190
2022-02-08,"Febrero",2022,"Expreso","boleto",97631
2022-02-08,"Febrero",2022,"Expreso","prepago",8830
2022-02-08,"Febrero",2022,"Expreso","gratuidad",24513
2022-02-09,"Febrero",2022,"Expreso","boleto",103540
2022-02-09,"Febrero",2022,"Expreso","prepago",9626
2022-02-09,"Febrero",2022,"Expreso","gratuidad",25982
2022-02-10,"Febrero",2022,"Expreso","boleto",102441
2022-02-10,"Febrero",2022,"Expreso","prepago",9613
2022-02-10,"Febrero",2022,"Expreso","gratuidad",25706
2022-02-11,"Febrero",2022,"Expreso","boleto",103664
2022-02-11,"Febrero",2022,"Expreso","prepago",9394
2022-02-11,"Febrero",2022,"Expreso","gratuidad",26024
2022-02-12,"Febrero",2022,"Expreso","boleto",65419
2022-02-12,"Febrero",2022,"Expreso","prepago",4527
2022-02-12,"Febrero",2022,"Expreso","gratuidad",16388
2022-02-13,"Febrero",2022,"Expreso","boleto",49292
2022-02-13,"Febrero",2022,"Expreso","prepago",2883
2022-02-13,"Febrero",2022,"Expreso","gratuidad",12364
2022-02-14,"Febrero",2022,"Expreso","boleto",106478
2022-02-14,"Febrero",2022,"Expreso","prepago",9035
2022-02-14,"Febrero",2022,"Expreso","gratuidad",26735
2022-02-15,"Febrero",2022,"Expreso","boleto",102346
2022-02-15,"Febrero",2022,"Expreso","prepago",10026
2022-02-15,"Febrero",2022,"Expreso","gratuidad",25691
2022-02-16,"Febrero",2022,"Expreso","boleto",102479
2022-02-16,"Febrero",2022,"Expreso","prepago",10627
2022-02-16,"Febrero",2022,"Expreso","gratuidad",25721
2022-02-17,"Febrero",2022,"Expreso","boleto",103384
2022-02-17,"Febrero",2022,"Expreso","prepago",10388
2022-02-17,"Febrero",2022,"Expreso","gratuidad",25959
2022-02-18,"Febrero",2022,"Expreso","boleto",102867
2022-02-18,"Febrero",2022,"Expreso","prepago",10195
2022-02-18,"Febrero",2022,"Expreso","gratuidad",25841
2022-02-19,"Febrero",2022,"Expreso","boleto",64965
2022-02-19,"Febrero",2022,"Expreso","prepago",5109
2022-02-19,"Febrero",2022,"Expreso","gratuidad",16304
2022-02-20,"Febrero",2022,"Expreso","boleto",49331
2022-02-20,"Febrero",2022,"Expreso","prepago",3365
2022-02-20,"Febrero",2022,"Expreso","gratuidad",12366
2022-02-21,"Febrero",2022,"Expreso","boleto",106169
2022-02-21,"Febrero",2022,"Expreso","prepago",9656
2022-02-21,"Febrero",2022,"Expreso","gratuidad",26644
2022-02-22,"Febrero",2022,"Expreso","boleto",103720
2022-02-22,"Febrero",2022,"Expreso","prepago",10494
2022-02-22,"Febrero",2022,"Expreso","gratuidad",26063
2022-02-23,"Febrero",2022,"Expreso","boleto",111348
2022-02-23,"Febrero",2022,"Expreso","prepago",10617
2022-02-23,"Febrero",2022,"Expreso","gratuidad",27947
2022-02-24,"Febrero",2022,"Expreso","boleto",107544
2022-02-24,"Febrero",2022,"Expreso","prepago",10597
2022-02-24,"Febrero",2022,"Expreso","gratuidad",27008
2022-02-25,"Febrero",2022,"Expreso","boleto",97504
2022-02-25,"Febrero",2022,"Expreso","prepago",8956
2022-02-25,"Febrero",2022,"Expreso","gratuidad",24489
2022-02-26,"Febrero",2022,"Expreso","boleto",64968
2022-02-26,"Febrero",2022,"Expreso","prepago",4849
2022-02-26,"Febrero",2022,"Expreso","gratuidad",16292
2022-02-27,"Febrero",2022,"Expreso","boleto",47990
2022-02-27,"Febrero",2022,"Expreso","prepago",2823
2022-02-27,"Febrero",2022,"Expreso","gratuidad",12031
2022-02-28,"Febrero",2022,"Expreso","boleto",99013
2022-02-28,"Febrero",2022,"Expreso","prepago",8275
2022-02-28,"Febrero",2022,"Expreso","gratuidad",24874
2022-03-01,"Marzo",2022,"Expreso","boleto",106221
2022-03-01,"Marzo",2022,"Expreso","prepago",10581
2022-03-01,"Marzo",2022,"Expreso","gratuidad",36781
2022-03-02,"Marzo",2022,"Expreso","boleto",114879
2022-03-02,"Marzo",2022,"Expreso","prepago",10789
2022-03-02,"Marzo",2022,"Expreso","gratuidad",39779
2022-03-03,"Marzo",2022,"Expreso","boleto",108033
2022-03-03,"Marzo",2022,"Expreso","prepago",11376
2022-03-03,"Marzo",2022,"Expreso","gratuidad",37408
2022-03-04,"Marzo",2022,"Expreso","boleto",108156
2022-03-04,"Marzo",2022,"Expreso","prepago",10586
2022-03-04,"Marzo",2022,"Expreso","gratuidad",37451
2022-03-05,"Marzo",2022,"Expreso","boleto",75528
2022-03-05,"Marzo",2022,"Expreso","prepago",5847
2022-03-05,"Marzo",2022,"Expreso","gratuidad",26156
2022-03-06,"Marzo",2022,"Expreso","boleto",54119
2022-03-06,"Marzo",2022,"Expreso","prepago",3637
2022-03-06,"Marzo",2022,"Expreso","gratuidad",18741
2022-03-07,"Marzo",2022,"Expreso","boleto",113442
2022-03-07,"Marzo",2022,"Expreso","prepago",10745
2022-03-07,"Marzo",2022,"Expreso","gratuidad",39286
2022-03-08,"Marzo",2022,"Expreso","boleto",106585
2022-03-08,"Marzo",2022,"Expreso","prepago",10970
2022-03-08,"Marzo",2022,"Expreso","gratuidad",36914
2022-03-09,"Marzo",2022,"Expreso","boleto",104072
2022-03-09,"Marzo",2022,"Expreso","prepago",11029
2022-03-09,"Marzo",2022,"Expreso","gratuidad",36040
2022-03-10,"Marzo",2022,"Expreso","boleto",107667
2022-03-10,"Marzo",2022,"Expreso","prepago",11068
2022-03-10,"Marzo",2022,"Expreso","gratuidad",37285
2022-03-11,"Marzo",2022,"Expreso","boleto",111642
2022-03-11,"Marzo",2022,"Expreso","prepago",10454
2022-03-11,"Marzo",2022,"Expreso","gratuidad",38661
2022-03-12,"Marzo",2022,"Expreso","boleto",74742
2022-03-12,"Marzo",2022,"Expreso","prepago",5894
2022-03-12,"Marzo",2022,"Expreso","gratuidad",25881
2022-03-13,"Marzo",2022,"Expreso","boleto",54009
2022-03-13,"Marzo",2022,"Expreso","prepago",3291
2022-03-13,"Marzo",2022,"Expreso","gratuidad",18702
2022-03-14,"Marzo",2022,"Expreso","boleto",110267
2022-03-14,"Marzo",2022,"Expreso","prepago",10637
2022-03-14,"Marzo",2022,"Expreso","gratuidad",38184
2022-03-15,"Marzo",2022,"Expreso","boleto",107416
2022-03-15,"Marzo",2022,"Expreso","prepago",11082
2022-03-15,"Marzo",2022,"Expreso","gratuidad",37199
2022-03-16,"Marzo",2022,"Expreso","boleto",112461
2022-03-16,"Marzo",2022,"Expreso","prepago",12309
2022-03-16,"Marzo",2022,"Expreso","gratuidad",38950
2022-03-17,"Marzo",2022,"Expreso","boleto",109893
2022-03-17,"Marzo",2022,"Expreso","prepago",12411
2022-03-17,"Marzo",2022,"Expreso","gratuidad",38059
2022-03-18,"Marzo",2022,"Expreso","boleto",108632
2022-03-18,"Marzo",2022,"Expreso","prepago",11904
2022-03-18,"Marzo",2022,"Expreso","gratuidad",37619
2022-03-19,"Marzo",2022,"Expreso","boleto",65645
2022-03-19,"Marzo",2022,"Expreso","prepago",5009
2022-03-19,"Marzo",2022,"Expreso","gratuidad",22734
2022-03-20,"Marzo",2022,"Expreso","boleto",50455
2022-03-20,"Marzo",2022,"Expreso","prepago",2879
2022-03-20,"Marzo",2022,"Expreso","gratuidad",17470
2022-03-21,"Marzo",2022,"Expreso","boleto",54920
2022-03-21,"Marzo",2022,"Expreso","prepago",3603
2022-03-21,"Marzo",2022,"Expreso","gratuidad",19017
2022-03-22,"Marzo",2022,"Expreso","boleto",109288
2022-03-22,"Marzo",2022,"Expreso","prepago",11319
2022-03-22,"Marzo",2022,"Expreso","gratuidad",37844
2022-03-23,"Marzo",2022,"Expreso","boleto",115116
2022-03-23,"Marzo",2022,"Expreso","prepago",11973
2022-03-23,"Marzo",2022,"Expreso","gratuidad",39864
2022-03-24,"Marzo",2022,"Expreso","boleto",112048
2022-03-24,"Marzo",2022,"Expreso","prepago",12326
2022-03-24,"Marzo",2022,"Expreso","gratuidad",38800
2022-03-25,"Marzo",2022,"Expreso","boleto",109112
2022-03-25,"Marzo",2022,"Expreso","prepago",11280
2022-03-25,"Marzo",2022,"Expreso","gratuidad",37787
2022-03-26,"Marzo",2022,"Expreso","boleto",73759
2022-03-26,"Marzo",2022,"Expreso","prepago",6076
2022-03-26,"Marzo",2022,"Expreso","gratuidad",25542
2022-03-27,"Marzo",2022,"Expreso","boleto",52851
2022-03-27,"Marzo",2022,"Expreso","prepago",3504
2022-03-27,"Marzo",2022,"Expreso","gratuidad",18302
2022-03-28,"Marzo",2022,"Expreso","boleto",112777
2022-03-28,"Marzo",2022,"Expreso","prepago",12385
2022-03-28,"Marzo",2022,"Expreso","gratuidad",39056
2022-03-29,"Marzo",2022,"Expreso","boleto",111593
2022-03-29,"Marzo",2022,"Expreso","prepago",13224
2022-03-29,"Marzo",2022,"Expreso","gratuidad",38647
2022-03-30,"Marzo",2022,"Expreso","boleto",117068
2022-03-30,"Marzo",2022,"Expreso","prepago",13153
2022-03-30,"Marzo",2022,"Expreso","gratuidad",40539
2022-03-31,"Marzo",2022,"Expreso","boleto",109590
2022-03-31,"Marzo",2022,"Expreso","prepago",12339
2022-03-31,"Marzo",2022,"Expreso","gratuidad",37955
2022-04-01,"Abril",2022,"Expreso","boleto",110052
2022-04-01,"Abril",2022,"Expreso","prepago",11652
2022-04-01,"Abril",2022,"Expreso","gratuidad",25479
2022-04-02,"Abril",2022,"Expreso","boleto",68253
2022-04-02,"Abril",2022,"Expreso","prepago",5416
2022-04-02,"Abril",2022,"Expreso","gratuidad",15803
2022-04-03,"Abril",2022,"Expreso","boleto",50647
2022-04-03,"Abril",2022,"Expreso","prepago",3249
2022-04-03,"Abril",2022,"Expreso","gratuidad",11726
2022-04-04,"Abril",2022,"Expreso","boleto",110485
2022-04-04,"Abril",2022,"Expreso","prepago",10644
2022-04-04,"Abril",2022,"Expreso","gratuidad",25581
2022-04-05,"Abril",2022,"Expreso","boleto",115459
2022-04-05,"Abril",2022,"Expreso","prepago",12196
2022-04-05,"Abril",2022,"Expreso","gratuidad",26731
2022-04-06,"Abril",2022,"Expreso","boleto",114559
2022-04-06,"Abril",2022,"Expreso","prepago",12263
2022-04-06,"Abril",2022,"Expreso","gratuidad",26523
2022-04-07,"Abril",2022,"Expreso","boleto",113373
2022-04-07,"Abril",2022,"Expreso","prepago",9390
2022-04-07,"Abril",2022,"Expreso","gratuidad",26249
2022-04-08,"Abril",2022,"Expreso","boleto",102769
2022-04-08,"Abril",2022,"Expreso","prepago",9507
2022-04-08,"Abril",2022,"Expreso","gratuidad",23794
2022-04-09,"Abril",2022,"Expreso","boleto",67500
2022-04-09,"Abril",2022,"Expreso","prepago",4229
2022-04-09,"Abril",2022,"Expreso","gratuidad",15629
2022-04-10,"Abril",2022,"Expreso","boleto",53327
2022-04-10,"Abril",2022,"Expreso","prepago",2779
2022-04-10,"Abril",2022,"Expreso","gratuidad",12347
2022-04-11,"Abril",2022,"Expreso","boleto",90519
2022-04-11,"Abril",2022,"Expreso","prepago",7939
2022-04-11,"Abril",2022,"Expreso","gratuidad",20958
2022-04-12,"Abril",2022,"Expreso","boleto",93362
2022-04-12,"Abril",2022,"Expreso","prepago",7285
2022-04-12,"Abril",2022,"Expreso","gratuidad",21616
2022-04-13,"Abril",2022,"Expreso","boleto",94695
2022-04-13,"Abril",2022,"Expreso","prepago",7195
2022-04-13,"Abril",2022,"Expreso","gratuidad",21925
2022-04-14,"Abril",2022,"Expreso","boleto",56637
2022-04-14,"Abril",2022,"Expreso","prepago",3585
2022-04-14,"Abril",2022,"Expreso","gratuidad",13112
2022-04-15,"Abril",2022,"Expreso","boleto",35956
2022-04-15,"Abril",2022,"Expreso","prepago",1852
2022-04-15,"Abril",2022,"Expreso","gratuidad",8325
2022-04-16,"Abril",2022,"Expreso","boleto",52288
2022-04-16,"Abril",2022,"Expreso","prepago",2686
2022-04-16,"Abril",2022,"Expreso","gratuidad",12128
2022-04-17,"Abril",2022,"Expreso","boleto",46262
2022-04-17,"Abril",2022,"Expreso","prepago",2148
2022-04-17,"Abril",2022,"Expreso","gratuidad",10730
2022-04-18,"Abril",2022,"Expreso","boleto",91558
2022-04-18,"Abril",2022,"Expreso","prepago",6933
2022-04-18,"Abril",2022,"Expreso","gratuidad",21263
2022-04-19,"Abril",2022,"Expreso","boleto",95575
2022-04-19,"Abril",2022,"Expreso","prepago",7392
2022-04-19,"Abril",2022,"Expreso","gratuidad",22206
2022-04-20,"Abril",2022,"Expreso","boleto",95663
2022-04-20,"Abril",2022,"Expreso","prepago",7164
2022-04-20,"Abril",2022,"Expreso","gratuidad",22214
2022-04-21,"Abril",2022,"Expreso","boleto",95086
2022-04-21,"Abril",2022,"Expreso","prepago",7313
2022-04-21,"Abril",2022,"Expreso","gratuidad",22088
2022-04-22,"Abril",2022,"Expreso","boleto",94986
2022-04-22,"Abril",2022,"Expreso","prepago",6460
2022-04-22,"Abril",2022,"Expreso","gratuidad",22076
2022-04-23,"Abril",2022,"Expreso","boleto",63874
2022-04-23,"Abril",2022,"Expreso","prepago",2590
2022-04-23,"Abril",2022,"Expreso","gratuidad",14832
2022-04-24,"Abril",2022,"Expreso","boleto",48265
2022-04-24,"Abril",2022,"Expreso","prepago",1484
2022-04-24,"Abril",2022,"Expreso","gratuidad",11199
2022-04-25,"Abril",2022,"Expreso","boleto",108284
2022-04-25,"Abril",2022,"Expreso","prepago",7546
2022-04-25,"Abril",2022,"Expreso","gratuidad",25194
2022-04-26,"Abril",2022,"Expreso","boleto",107917
2022-04-26,"Abril",2022,"Expreso","prepago",7719
2022-04-26,"Abril",2022,"Expreso","gratuidad",25055
2022-04-27,"Abril",2022,"Expreso","boleto",106456
2022-04-27,"Abril",2022,"Expreso","prepago",8461
2022-04-27,"Abril",2022,"Expreso","gratuidad",24751
2022-04-28,"Abril",2022,"Expreso","boleto",108947
2022-04-28,"Abril",2022,"Expreso","prepago",8031
2022-04-28,"Abril",2022,"Expreso","gratuidad",25328
2022-04-29,"Abril",2022,"Expreso","boleto",105534
2022-04-29,"Abril",2022,"Expreso","prepago",7549
2022-04-29,"Abril",2022,"Expreso","gratuidad",24535
2022-04-30,"Abril",2022,"Expreso","boleto",63648
2022-04-30,"Abril",2022,"Expreso","prepago",3169
2022-04-30,"Abril",2022,"Expreso","gratuidad",14789
2022-01-01,"Enero",2022,"Nochebús","boleto",195
2022-01-01,"Enero",2022,"Nochebús","prepago",16
2022-01-01,"Enero",2022,"Nochebús","gratuidad",16
2022-01-02,"Enero",2022,"Nochebús","boleto",410
2022-01-02,"Enero",2022,"Nochebús","prepago",24
2022-01-02,"Enero",2022,"Nochebús","gratuidad",32
2022-01-03,"Enero",2022,"Nochebús","boleto",607
2022-01-03,"Enero",2022,"Nochebús","prepago",25
2022-01-03,"Enero",2022,"Nochebús","gratuidad",47
2022-01-04,"Enero",2022,"Nochebús","boleto",724
2022-01-04,"Enero",2022,"Nochebús","prepago",35
